TH,TL,s,x/q0,y/q1,z/q2,bx/q4,by/acc_heading,bz,accuracy
0,1bf941f3,10,65,174,-96,,,,0
0,1bf941f3,11,28,880,469,-63,0,,
0,1bf941f3,3,303784,179416,-7922,,,,0
0,1bf941f3,20,51,935,346,38,0,,
0,1bf96367,4,-12622,-20050,-108325,,,,3
0,1bf96367,16,-13305,-19348,-109497,-682,701,-1171,3
0,1bf96367,1,-154,182,-1137,0,0,0,0
0,1bf96367,15,68,-309,948,16,0,,0
0,1bf96367,9,-140,-11,-989,,,,0
0,1bf96367,10,-13,193,-147,,,,0
0,1bf96367,11,29,875,478,-64,0,,
0,1bf96367,3,302592,179367,-8090,,,,0
0,1bf96367,20,57,934,350,29,0,,
0,1bf985c3,4,-25196,-20782,-99109,,,,3
0,1bf985c3,16,-25878,-20080,-100280,-682,701,-1171,3
0,1bf985c3,1,-232,137,-1153,0,0,0,0
0,1bf985c3,2,16257,9950,41138,,,,3
0,1bf985c3,14,-21450,5849,28499,-37707,-4100,-12638,3
0,1bf985c3,15,69,-316,945,18,0,,0
0,1bf985c3,9,-143,-10,-989,,,,0
0,1bf985c3,10,-88,147,-164,,,,0
0,1bf985c3,11,30,870,487,-65,0,,
0,1bf985c3,3,301454,179430,-8261,,,,0
0,1bf985c3,20,62,932,354,17,0,,
0,1bf9a7f8,4,-38196,-26458,-95813,,,,3
0,1bf9a7f8,16,-38879,-25756,-96984,-682,701,-1171,3
0,1bf9a7f8,1,-294,60,-1125,0,0,0,0
0,1bf9a7f8,15,71,-323,943,20,0,,0
0,1bf9a7f8,9,-147,-6,-989,,,,0
0,1bf9a7f8,10,-146,67,-135,,,,0
0,1bf9a7f8,11,33,865,495,-65,0,,
0,1bf9a7f8,3,300361,179614,-8480,,,,0
0,1bf9a7f8,20,64,931,358,0,0,,
0,1bf9ca8a,4,-41065,-32135,-96118,,,,3
0,1bf9ca8a,16,-41748,-31433,-97290,-682,701,-1171,3
0,1bf9ca8a,1,-248,-8,-1068,0,0,0,0
0,1bf9ca8a,2,17607,10400,39788,,,,3
0,1bf9ca8a,14,-20100,6299,27149,-37707,-4100,-12638,3
0,1bf9ca8a,15,72,-331,940,24,0,,0
0,1bf9ca8a,9,-152,-2,-988,,,,0
0,1bf9ca8a,10,-96,-6,-80,,,,0
0,1bf9ca8a,11,37,860,504,-66,0,,
0,1bf9ca8a,3,299254,179846,-8763,,,,0
0,1bf9ca8a,20,62,929,362,-14,0,,
0,1bf9ecb0,4,-30567,-34088,-99658,,,,3
0,1bf9ecb0,16,-31250,-33386,-100830,-682,701,-1171,3
0,1bf9ecb0,1,-170,23,-1007,0,0,0,0
0,1bf9ecb0,15,74,-338,937,26,0,,0
0,1bf9ecb0,9,-157,0,-987,,,,0
0,1bf9ecb0,10,-12,23,-19,,,,0
0,1bf9ecb0,11,40,855,512,-67,0,,
0,1bf9ecb0,3,298142,-180000,-9076,,,,0
0,1bf9ecb0,20,59,928,366,-23,0,,
0,1bfa1289,4,-15064,-34637,-100940,,,,3
0,1bfa1289,16,-15747,-33935,-102111,-682,701,-1171,3
0,1bfa1289,1,-121,83,-982,0,0,0,0
0,1bfa1289,2,17157,11600,42338,,,,3
0,1bfa1289,14,-20550,7499,29699,-37707,-4100,-12638,3
0,1bfa1289,15,76,-345,934,28,0,,0
0,1bfa1289,9,-162,0,-986,,,,0
0,1bfa1289,10,41,83,4,,,,0
0,1bfa1289,11,43,849,520,-69,0,,
0,1bfa1289,3,297011,-179946,-9365,,,,0
0,1bfa1289,20,59,927,369,-25,0,,
0,1bfa3173,4,-10303,-36285,-101367,,,,3
0,1bfa3173,16,-10986,-35583,-102539,-682,701,-1171,3
0,1bfa3173,1,-164,71,-985,0,0,0,0
0,1bfa3173,15,78,-352,931,30,0,,0
0,1bfa3173,9,-168,0,-985,,,,0
0,1bfa3173,10,3,71,0,,,,0
0,1bfa3173,11,45,844,529,-71,0,,
0,1bfa3173,3,295849,-179967,-9669,,,,0
0,1bfa3173,20,59,925,372,-29,0,,
0,1bfa5392,4,-19092,-37384,-96179,,,,3
0,1bfa5392,16,-19775,-36682,-97351,-682,701,-1171,3
0,1bfa5392,1,-277,-3,-986,0,0,0,0
0,1bfa5392,2,18207,9800,42038,,,,3
0,1bfa5392,14,-19500,5699,29399,-37707,-4100,-12638,3
0,1bfa5392,15,81,-359,928,31,0,,0
0,1bfa5392,9,-174,0,-984,,,,0
0,1bfa5392,10,-103,-4,-1,,,,0
0,1bfa5392,11,47,838,537,-73,0,,
0,1bfa5392,3,294737,-179974,-10038,,,,0
0,1bfa5392,20,59,924,375,-39,0,,
0,1bfa75d3,4,-29224,-36407,-81470,,,,3
0,1bfa75d3,16,-29907,-35705,-82641,-682,701,-1171,3
0,1bfa75d3,1,-344,-64,-986,0,0,0,0
0,1bfa75d3,15,84,-365,926,34,0,,0
0,1bfa75d3,9,-181,1,-983,,,,0
0,1bfa75d3,10,-163,-66,-2,,,,0
0,1bfa75d3,11,50,833,544,-75,0,,
0,1bfa75d3,3,293739,-179895,-10424,,,,0
0,1bfa75d3,20,57,922,378,-54,0,,
0,1bfa9d5d,4,-33618,-33966,-66516,,,,3
0,1bfa9d5d,16,-34301,-33264,-67687,-682,701,-1171,3
0,1bfa9d5d,1,-333,-87,-958,0,0,0,0
0,1bfa9d5d,2,17757,10250,43088,,,,3
0,1bfa9d5d,14,-19950,6149,30449,-37707,-4100,-12638,3
0,1bfa9d5d,15,86,-370,923,37,0,,0
0,1bfa9d5d,9,-187,4,-982,,,,0
0,1bfa9d5d,10,-145,-92,23,,,,0
0,1bfa9d5d,11,53,829,550,-77,0,,
0,1bfa9d5d,3,292880,-179760,-10800,,,,0
0,1bfa9d5d,20,53,920,381,-68,0,,
0,1bfaba73,4,-32276,-26458,-56812,,,,3
0,1bfaba73,16,-32958,-25756,-57983,-682,701,-1171,3
0,1bfaba73,1,-309,-38,-907,0,0,0,0
0,1bfaba73,15,88,-375,921,39,0,,0
0,1bfaba73,9,-192,6,-981,,,,0
0,1bfaba73,10,-116,-45,73,,,,0
0,1bfaba73,11,57,825,556,-78,0,,
0,1bfaba73,3,292118,-179596,-11115,,,,0
0,1bfaba73,20,51,918,383,-79,0,,
0,1bfadd14,4,-29407,-17730,-50830,,,,3
0,1bfadd14,16,-30090,-17028,-52001,-682,701,-1171,3
0,1bfadd14,1,-227,7,-854,0,0,0,0
0,1bfadd14,2,17457,11000,42788,,,,3
0,1bfadd14,14,-20250,6899,30149,-37707,-4100,-12638,3
0,1bfadd14,15,89,-378,920,42,0,,0
0,1bfadd14,9,-196,9,-980,,,,0
0,1bfadd14,10,-31,-2,126,,,,0
0,1bfadd14,11,59,821,561,-78,0,,
0,1bfadd14,3,291410,-179425,-11314,,,,0
0,1bfadd14,20,52,917,386,-85,0,,
0,1bfb068b,4,-28308,-10406,-48938,,,,3
0,1bfb068b,16,-28991,-9704,-50109,-682,701,-1171,3
0,1bfb068b,1,-191,25,-849,0,0,0,0
0,1bfb068b,15,89,-382,918,44,0,,0
0,1bfb068b,9,-198,12,-980,,,,0
0,1bfb068b,10,6,12,130,,,,0
0,1bfb068b,11,61,818,566,-78,0,,
0,1bfb068b,3,290709,-179260,-11428,,,,0
0,1bfb068b,20,52,915,388,-86,0,,
0,1bfb2166,4,-26233,-7598,-49304,,,,3
0,1bfb2166,16,-26916,-6896,-50476,-682,701,-1171,3
0,1bfb2166,1,-158,55,-871,0,0,0,0
0,1bfb2166,2,19257,9500,41738,,,,3
0,1bfb2166,14,-18450,5399,29099,-37707,-4100,-12638,3
0,1bfb2166,15,89,-386,916,45,0,,0
0,1bfb2166,9,-199,15,-979,,,,0
0,1bfb2166,10,41,39,108,,,,0
0,1bfb2166,11,63,814,571,-77,0,,
0,1bfb2166,3,290027,-179117,-11500,,,,0
0,1bfb2166,20,53,915,390,-84,0,,
0,1bfb443a,4,-28919,-9979,-55103,,,,3
0,1bfb443a,16,-29602,-9277,-56274,-682,701,-1171,3
0,1bfb443a,1,-191,91,-881,0,0,0,0
0,1bfb443a,15,89,-390,915,48,0,,0
0,1bfb443a,9,-201,18,-979,,,,0
0,1bfb443a,10,9,73,97,,,,0
0,1bfb443a,11,66,811,576,-77,0,,
0,1bfb443a,3,289322,-178932,-11592,,,,0
0,1bfb443a,20,56,914,392,-83,0,,
0,1bfb65cb,4,-33802,-11444,-56690,,,,3
0,1bfb65cb,16,-34484,-10742,-57861,-682,701,-1171,3
0,1bfb65cb,1,-213,57,-858,0,0,0,0
0,1bfb65cb,2,20007,12050,39938,,,,3
0,1bfb65cb,14,-17700,7949,27299,-37707,-4100,-12638,3
0,1bfb65cb,15,89,-394,913,50,0,,0
0,1bfb65cb,9,-202,21,-978,,,,0
0,1bfb65cb,10,-10,36,120,,,,0
0,1bfb65cb,11,68,806,581,-76,0,,
0,1bfb65cb,3,288542,-178745,-11699,,,,0
0,1bfb65cb,20,60,913,394,-84,0,,
0,1bfb881e,4,-32703,-13275,-49427,,,,3
0,1bfb881e,16,-33386,-12573,-50598,-682,701,-1171,3
0,1bfb881e,1,-215,-2,-876,0,0,0,0
0,1bfb881e,15,89,-397,911,52,0,,0
0,1bfb881e,9,-205,24,-978,,,,0
0,1bfb881e,10,-10,-27,101,,,,0
0,1bfb881e,11,70,802,586,-75,0,,
0,1bfb881e,3,287813,-178552,-11837,,,,0
0,1bfb881e,20,59,911,396,-86,0,,
0,1bfbaa71,4,-23548,-19744,-50281,,,,3
0,1bfbaa71,16,-24230,-19042,-51452,-682,701,-1171,3
0,1bfbaa71,1,-232,-12,-874,0,0,0,0
0,1bfbaa71,2,18507,11000,42038,,,,3
0,1bfbaa71,14,-19200,6899,29399,-37707,-4100,-12638,3
0,1bfbaa71,15,90,-401,909,54,0,,0
0,1bfbaa71,9,-208,26,-977,,,,0
0,1bfbaa71,10,-24,-39,103,,,,0
0,1bfbaa71,11,73,799,591,-76,0,,
0,1bfbaa71,3,287119,-178428,-12021,,,,0
0,1bfbaa71,20,58,910,399,-90,0,,
0,1bfbccb3,4,-11646,-28106,-59070,,,,3
0,1bfbccb3,16,-12329,-27404,-60241,-682,701,-1171,3
0,1bfbccb3,1,-230,25,-881,0,0,0,0
0,1bfbccb3,15,92,-405,907,56,0,,0
0,1bfbccb3,9,-212,27,-976,,,,0
0,1bfbccb3,10,-18,-1,94,,,,0
0,1bfbccb3,11,75,795,596,-77,0,,
0,1bfbccb3,3,286369,-178407,-12278,,,,0
0,1bfbccb3,20,58,909,401,-92,0,,
0,1bfbef17,4,-4261,-33966,-65357,,,,3
0,1bfbef17,16,-4943,-33264,-66528,-682,701,-1171,3
0,1bfbef17,1,-178,43,-908,0,0,0,0
0,1bfbef17,2,20157,10400,40088,,,,3
0,1bfbef17,14,-17550,6299,27449,-37707,-4100,-12638,3
0,1bfbef17,15,94,-409,905,57,0,,0
0,1bfbef17,9,-217,26,-975,,,,0
0,1bfbef17,10,39,17,66,,,,0
0,1bfbef17,11,76,790,602,-79,0,,
0,1bfbef17,3,285551,-178475,-12580,,,,0
0,1bfbef17,20,59,908,403,-91,0,,
0,1bfc1156,4,-6946,-33905,-66638,,,,3
0,1bfc1156,16,-7629,-33203,-67810,-682,701,-1171,3
0,1bfc1156,1,-175,12,-906,0,0,0,0
0,1bfc1156,15,96,-414,903,58,0,,0
0,1bfc1156,9,-223,24,-974,,,,0
0,1bfc1156,10,47,-12,67,,,,0
0,1bfc1156,11,78,785,607,-81,0,,
0,1bfc1156,3,284722,-178552,-12881,,,,0
0,1bfc1156,20,58,907,406,-90,0,,
0,1bfc3731,4,-12500,-31890,-64868,,,,3
0,1bfc3731,16,-13183,-31188,-66040,-682,701,-1171,3
0,1bfc3731,1,-165,7,-903,0,0,0,0
0,1bfc3731,2,21207,12500,42938,,,,3
0,1bfc3731,14,-16500,8399,30299,-37707,-4100,-12638,3
0,1bfc3731,15,98,-418,900,59,0,,0
0,1bfc3731,9,-227,23,-973,,,,0
0,1bfc3731,10,62,-16,69,,,,0
0,1bfc3731,11,80,781,613,-82,0,,
0,1bfc3731,3,283879,-178601,-13168,,,,0
0,1bfc3731,20,56,906,408,-89,0,,
0,1bfc585c,4,-16101,-31402,-63587,,,,3
0,1bfc585c,16,-16784,-30700,-64758,-682,701,-1171,3
0,1bfc585c,1,-180,33,-908,0,0,0,0
0,1bfc585c,15,100,-423,898,60,0,,0
0,1bfc585c,9,-232,23,-972,,,,0
0,1bfc585c,10,51,9,63,,,,0
0,1bfc585c,11,82,776,619,-83,0,,
0,1bfc585c,3,283035,-178592,-13435,,,,0
0,1bfc585c,20,55,905,411,-88,0,,
0,1bfc78cc,4,-4749,-33782,-56201,,,,3
0,1bfc78cc,16,-5432,-33081,-57373,-682,701,-1171,3
0,1bfc78cc,1,-271,85,-884,0,0,0,0
0,1bfc78cc,2,19407,12500,41138,,,,3
0,1bfc78cc,14,-18300,8399,28499,-37707,-4100,-12638,3
0,1bfc78cc,15,103,-427,896,62,0,,0
0,1bfc78cc,9,-237,23,-971,,,,0
0,1bfc78cc,10,-34,61,86,,,,0
0,1bfc78cc,11,84,772,624,-85,0,,
0,1bfc78cc,3,282256,-178612,-13753,,,,0
0,1bfc78cc,20,60,904,413,-89,0,,
0,1bfc9b8a,4,8251,-30975,-47412,,,,3
0,1bfc9b8a,16,7568,-30273,-48583,-682,701,-1171,3
0,1bfc9b8a,1,-321,0,-875,0,0,0,0
0,1bfc9b8a,15,105,-430,894,62,0,,0
0,1bfc9b8a,9,-243,20,-969,,,,0
0,1bfc9b8a,10,-78,-20,94,,,,0
0,1bfc9b8a,11,85,768,628,-88,0,,
0,1bfc9b8a,3,281559,-178769,-14077,,,,0
0,1bfc9b8a,20,63,902,415,-96,0,,
0,1bfcbd6b,4,1354,-26214,-41858,,,,3
0,1bfcbd6b,16,671,-25512,-43029,-682,701,-1171,3
0,1bfcbd6b,1,-278,35,-859,0,0,0,0
0,1bfcbd6b,2,19107,12500,41888,,,,3
0,1bfcbd6b,14,-18600,8399,29249,-37707,-4100,-12638,3
0,1bfcbd6b,15,108,-432,892,63,0,,0
0,1bfcbd6b,9,-248,18,-968,,,,0
0,1bfcbd6b,10,-30,16,109,,,,0
0,1bfcbd6b,11,86,764,632,-90,0,,
0,1bfcbd6b,3,280917,-178898,-14365,,,,0
0,1bfcbd6b,20,65,900,417,-101,0,,
0,1bfcdecb,4,-22083,-19744,-42774,,,,3
0,1bfcdecb,16,-22766,-19042,-43945,-682,701,-1171,3
0,1bfcdecb,1,-254,104,-831,0,0,0,0
0,1bfcdecb,15,109,-435,890,64,0,,0
0,1bfcdecb,9,-251,19,-967,,,,0
0,1bfcdecb,10,-3,84,136,,,,0
0,1bfcdecb,11,88,760,636,-90,0,,
0,1bfcdecb,3,280288,-178860,-14559,,,,0
0,1bfcdecb,20,70,899,419,-102,0,,
0,1bfd0161,4,-46985,-15045,-48206,,,,3
0,1bfd0161,16,-47668,-14343,-49377,-682,701,-1171,3
0,1bfd0161,1,-215,89,-812,0,0,0,0
0,1bfd0161,2,21207,11450,41138,,,,3
0,1bfd0161,14,-16500,7349,28499,-37707,-4100,-12638,3
0,1bfd0161,15,109,-439,889,67,0,,0
0,1bfd0161,9,-253,23,-966,,,,0
0,1bfd0161,10,38,65,154,,,,0
0,1bfd0161,11,91,756,641,-90,0,,
0,1bfd0161,3,279627,-178606,-14705,,,,0
0,1bfd0161,20,74,898,420,-101,0,,
0,1bfd235d,4,-60840,-13641,-48572,,,,3
0,1bfd235d,16,-61523,-12939,-49743,-682,701,-1171,3
0,1bfd235d,1,-226,64,-794,0,0,0,0
0,1bfd235d,15,108,-443,887,71,0,,0
0,1bfd235d,9,-256,30,-966,,,,0
0,1bfd235d,10,30,34,171,,,,0
0,1bfd235d,11,95,752,646,-88,0,,
0,1bfd235d,3,278899,-178210,-14836,,,,0
0,1bfd235d,20,77,897,423,-101,0,,
0,1bfd46ba,4,-56385,-11871,-43018,,,,3
0,1bfd46ba,16,-57067,-11169,-44189,-682,701,-1171,3
0,1bfd46ba,1,-281,-11,-762,0,0,0,0
0,1bfd46ba,2,20907,10700,40538,,,,3
0,1bfd46ba,14,-16800,6599,27899,-37707,-4100,-12638,3
0,1bfd46ba,15,107,-446,885,75,0,,0
0,1bfd46ba,9,-258,37,-965,,,,0
0,1bfd46ba,10,-22,-48,203,,,,0
0,1bfd46ba,11,99,747,650,-85,0,,
0,1bfd46ba,3,278231,-177802,-14958,,,,0
0,1bfd46ba,20,77,895,425,-105,0,,
0,1bfd67f4,4,-39905,-11871,-40454,,,,3
0,1bfd67f4,16,-40588,-11169,-41625,-682,701,-1171,3
0,1bfd67f4,1,-274,-68,-779,0,0,0,0
0,1bfd67f4,15,107,-449,883,78,0,,0
0,1bfd67f4,9,-260,42,-964,,,,0
0,1bfd67f4,10,-14,-110,185,,,,0
0,1bfd67f4,11,102,744,654,-84,0,,
0,1bfd67f4,3,277630,-177512,-15082,,,,0
0,1bfd67f4,20,74,893,428,-111,0,,
0,1bfd8986,4,-21106,-16204,-50037,,,,3
0,1bfd8986,16,-21789,-15502,-51208,-682,701,-1171,3
0,1bfd8986,1,-289,-89,-786,0,0,0,0
0,1bfd8986,2,20007,12800,41288,,,,3
0,1bfd8986,14,-17700,8699,28649,-37707,-4100,-12638,3
0,1bfd8986,15,107,-452,881,80,0,,0
0,1bfd8986,9,-262,43,-963,,,,0
0,1bfd8986,10,-26,-133,177,,,,0
0,1bfd8986,11,104,739,659,-84,0,,
0,1bfd8986,3,276939,-177393,-15226,,,,0
0,1bfd8986,20,69,891,431,-118,0,,
0,1bfdac4c,4,-476,-28350,-61817,,,,3
0,1bfdac4c,16,-1159,-27648,-62988,-682,701,-1171,3
0,1bfdac4c,1,-275,-23,-757,0,0,0,0
0,1bfdac4c,15,109,-456,879,81,0,,0
0,1bfdac4c,9,-266,42,-962,,,,0
0,1bfdac4c,10,-8,-65,205,,,,0
0,1bfdac4c,11,106,735,664,-85,0,,
0,1bfdac4c,3,276137,-177479,-15474,,,,0
0,1bfdac4c,20,67,889,433,-123,0,,
0,1bfdce1e,4,14415,-39337,-73230,,,,3
0,1bfdce1e,16,13732,-38635,-74401,-682,701,-1171,3
0,1bfdce1e,1,-246,-4,-752,0,0,0,0
0,1bfdce1e,2,20157,14000,40538,,,,3
0,1bfdce1e,14,-17550,9899,27899,-37707,-4100,-12638,3
0,1bfdce1e,15,112,-461,876,81,0,,0
0,1bfdce1e,9,-272,37,-961,,,,0
0,1bfdce1e,10,26,-42,208,,,,0
0,1bfdce1e,11,107,729,669,-88,0,,
0,1bfdce1e,3,275229,-177741,-15824,,,,0
0,1bfdce1e,20,68,888,436,-125,0,,
0,1bfdf07a,4,19908,-44830,-79090,,,,3
0,1bfdf07a,16,19226,-44128,-80261,-682,701,-1171,3
0,1bfdf07a,1,-250,-1,-755,0,0,0,0
0,1bfdf07a,15,117,-465,873,80,0,,0
0,1bfdf07a,9,-279,31,-959,,,,0
0,1bfdf07a,10,29,-33,204,,,,0
0,1bfdf07a,11,108,723,675,-92,0,,
0,1bfdf07a,3,274274,-178103,-16231,,,,0
0,1bfdf07a,20,68,887,438,-126,0,,
0,1bfe12d1,4,22106,-45379,-77503,,,,3
0,1bfe12d1,16,21423,-44677,-78674,-682,701,-1171,3
0,1bfe12d1,1,-252,57,-802,0,0,0,0
0,1bfe12d1,2,20157,10400,40088,,,,3
0,1bfe12d1,14,-17550,6299,27449,-37707,-4100,-12638,3
0,1bfe12d1,15,121,-470,870,80,0,,0
0,1bfe12d1,9,-286,25,-957,,,,0
0,1bfe12d1,10,34,31,155,,,,0
0,1bfe12d1,11,108,718,680,-96,0,,
0,1bfe12d1,3,273356,-178491,-16652,,,,0
0,1bfe12d1,20,71,886,439,-126,0,,
0,1bfe3542,4,19542,-41839,-73413,,,,3
0,1bfe3542,16,18859,-41137,-74584,-682,701,-1171,3
0,1bfe3542,1,-275,136,-884,0,0,0,0
0,1bfe3542,15,125,-475,867,79,0,,0
0,1bfe3542,9,-293,19,-955,,,,0
0,1bfe3542,10,17,116,71,,,,0
0,1bfe3542,11,109,713,685,-100,0,,
0,1bfe3542,3,272475,-178846,-17049,,,,0
0,1bfe3542,20,77,885,440,-124,0,,
0,1bfe576a,4,1598,-31768,-71033,,,,3
0,1bfe576a,16,915,-31066,-72204,-682,701,-1171,3
0,1bfe576a,1,-339,170,-1000,0,0,0,0
0,1bfe576a,2,22107,12800,41288,,,,3
0,1bfe576a,14,-15600,8699,28649,-37707,-4100,-12638,3
0,1bfe576a,15,128,-479,864,80,0,,0
0,1bfe576a,9,-298,16,-954,,,,0
0,1bfe576a,10,-41,154,-46,,,,0
0,1bfe576a,11,111,707,689,-102,0,,
0,1bfe576a,3,271615,-179028,-17378,,,,0
0,1bfe576a,20,85,884,441,-122,0,,
0,1bfe7a7b,4,-27881,-27008,-70117,,,,3
0,1bfe7a7b,16,-28564,-26306,-71289,-682,701,-1171,3
0,1bfe7a7b,1,-370,156,-1034,0,0,0,0
0,1bfe7a7b,15,129,-484,861,82,0,,0
0,1bfe7a7b,9,-303,16,-952,,,,0
0,1bfe7a7b,10,-67,139,-81,,,,0
0,1bfe7a7b,11,113,702,695,-103,0,,
0,1bfe7a7b,3,270753,-179005,-17637,,,,0
0,1bfe7a7b,20,93,883,442,-121,0,,
0,1bfe9bff,4,-41126,-32073,-67432,,,,3
0,1bfe9bff,16,-41809,-31372,-68603,-682,701,-1171,3
0,1bfe9bff,1,-458,92,-940,0,0,0,0
0,1bfe9bff,2,23307,13700,41888,,,,3
0,1bfe9bff,14,-14400,9599,29249,-37707,-4100,-12638,3
0,1bfe9bff,15,130,-488,858,86,0,,0
0,1bfe9bff,9,-308,20,-951,,,,0
0,1bfe9bff,10,-149,72,10,,,,0
0,1bfe9bff,11,117,696,700,-102,0,,
0,1bfe9bff,3,269900,-178790,-17959,,,,0
0,1bfe9bff,20,100,881,444,-125,0,,
0,1bfebedb,4,-13233,-41473,-57971,,,,3
0,1bfebedb,16,-13916,-40771,-59143,-682,701,-1171,3
0,1bfebedb,1,-483,-152,-758,0,0,0,0
0,1bfebedb,15,133,-492,855,88,0,,0
0,1bfebedb,9,-315,19,-948,,,,0
0,1bfebedb,10,-168,-172,190,,,,0
0,1bfebedb,11,121,691,704,-104,0,,
0,1bfebedb,3,269066,-178808,-18403,,,,0
0,1bfebedb,20,99,877,447,-140,0,,
0,1bfee06c,4,11241,-44952,-47840,,,,3
0,1bfee06c,16,10559,-44250,-49011,-682,701,-1171,3
0,1bfee06c,1,-486,-222,-714,0,0,0,0
0,1bfee06c,2,21957,14750,42188,,,,3
0,1bfee06c,14,-15750,10649,29549,-37707,-4100,-12638,3
0,1bfee06c,15,137,-495,853,89,0,,0
0,1bfee06c,9,-322,16,-946,,,,0
0,1bfee06c,10,-164,-238,231,,,,0
0,1bfee06c,11,123,686,708,-107,0,,
0,1bfee06c,3,268340,-179019,-18800,,,,0
0,1bfee06c,20,92,873,451,-158,0,,
0,1bff02d4,4,1659,-39154,-46375,,,,3
0,1bff02d4,16,976,-38452,-47546,-682,701,-1171,3
0,1bff02d4,1,-398,-302,-772,0,0,0,0
0,1bff02d4,15,141,-498,850,89,0,,0
0,1bff02d4,9,-329,10,-944,,,,0
0,1bff02d4,10,-69,-312,171,,,,0
0,1bff02d4,11,124,681,712,-111,0,,
0,1bff02d4,3,267609,-179358,-19232,,,,0
0,1bff02d4,20,79,869,456,-173,0,,
0,1bff24fc,4,-24219,-34271,-45154,,,,3
0,1bff24fc,16,-24902,-33569,-46325,-682,701,-1171,3
0,1bff24fc,1,-276,-164,-813,0,0,0,0
0,1bff24fc,2,23757,15500,41138,,,,3
0,1bff24fc,14,-13950,11399,28499,-37707,-4100,-12638,3
0,1bff24fc,15,143,-501,848,90,0,,0
0,1bff24fc,9,-334,10,-942,,,,0
0,1bff24fc,10,57,-174,128,,,,0
0,1bff24fc,11,126,676,716,-113,0,,
0,1bff24fc,3,266899,-179393,-19562,,,,0
0,1bff24fc,20,69,867,460,-177,0,,
0,1bff4b6f,4,-34717,-28533,-48633,,,,3
0,1bff4b6f,16,-35400,-27832,-49804,-682,701,-1171,3
0,1bff4b6f,1,-312,-47,-833,0,0,0,0
0,1bff4b6f,15,144,-504,846,93,0,,0
0,1bff4b6f,9,-339,12,-940,,,,0
0,1bff4b6f,10,26,-60,107,,,,0
0,1bff4b6f,11,130,672,720,-112,0,,
0,1bff4b6f,3,266208,-179245,-19831,,,,0
0,1bff4b6f,20,68,866,462,-177,0,,
0,1bff69b3,4,-27942,-24200,-57971,,,,3
0,1bff69b3,16,-28625,-23498,-59143,-682,701,-1171,3
0,1bff69b3,1,-325,-50,-903,0,0,0,0
0,1bff69b3,2,23157,15650,39938,,,,3
0,1bff69b3,14,-14550,11549,27299,-37707,-4100,-12638,3
0,1bff69b3,15,145,-508,843,95,0,,0
0,1bff69b3,9,-342,13,-939,,,,0
0,1bff69b3,10,17,-63,35,,,,0
0,1bff69b3,11,132,666,724,-112,0,,
0,1bff69b3,3,265413,-179183,-20053,,,,0
0,1bff69b3,20,66,865,464,-176,0,,
0,1bff8d1c,4,-23487,-21331,-59070,,,,3
0,1bff8d1c,16,-24169,-20629,-60241,-682,701,-1171,3
0,1bff8d1c,1,-301,-35,-894,0,0,0,0
0,1bff8d1c,15,146,-512,840,97,0,,0
0,1bff8d1c,9,-346,13,-938,,,,0
0,1bff8d1c,10,44,-48,43,,,,0
0,1bff8d1c,11,134,661,729,-113,0,,
0,1bff8d1c,3,264584,-179190,-20249,,,,0
0,1bff8d1c,20,66,864,466,-173,0,,
0,1bffaf11,4,-27454,-17608,-56446,,,,3
0,1bffaf11,16,-28137,-16906,-57617,-682,701,-1171,3
0,1bffaf11,1,-339,-87,-895,0,0,0,0
0,1bffaf11,2,23907,15650,40988,,,,3
0,1bffaf11,14,-13800,11549,28349,-37707,-4100,-12638,3
0,1bffaf11,15,147,-516,837,98,0,,0
0,1bffaf11,9,-348,13,-937,,,,0
0,1bffaf11,10,9,-101,42,,,,0
0,1bffaf11,11,136,656,733,-113,0,,
0,1bffaf11,3,263769,-179189,-20421,,,,0
0,1bffaf11,20,64,863,469,-173,0,,
0,1bffd0b0,4,-34595,-18341,-54859,,,,3
0,1bffd0b0,16,-35278,-17639,-56030,-682,701,-1171,3
0,1bffd0b0,1,-343,-128,-911,0,0,0,0
0,1bffd0b0,15,147,-520,835,100,0,,0
0,1bffd0b0,9,-351,14,-936,,,,0
0,1bffd0b0,10,8,-142,24,,,,0
0,1bffd0b0,11,138,650,737,-112,0,,
0,1bffd0b0,3,262974,-179143,-20585,,,,0
0,1bffd0b0,20,60,862,471,-174,0,,
0,1bfff2ef,4,-37891,-22125,-55713,,,,3
0,1bfff2ef,16,-38574,-21423,-56884,-682,701,-1171,3
0,1bfff2ef,1,-374,-83,-900,0,0,0,0
0,1bfff2ef,2,23157,14900,39938,,,,3
0,1bfff2ef,14,-14550,10799,27299,-37707,-4100,-12638,3
0,1bfff2ef,15,148,-523,832,102,0,,0
0,1bfff2ef,9,-354,15,-934,,,,0
0,1bfff2ef,10,-19,-99,33,,,,0
0,1bfff2ef,11,141,645,742,-112,0,,
0,1bfff2ef,3,262187,-179045,-20779,,,,0
0,1bfff2ef,20,59,860,473,-176,0,,
0,1c00151c,4,-35205,-33111,-64441,,,,3
0,1c00151c,16,-35888,-32409,-65612,-682,701,-1171,3
0,1c00151c,1,-384,-18,-898,0,0,0,0
0,1c00151c,15,149,-528,829,105,0,,0
0,1c00151c,9,-359,16,-932,,,,0
0,1c00151c,10,-25,-35,34,,,,0
0,1c00151c,11,144,639,746,-112,0,,
0,1c00151c,3,261353,-178968,-21071,,,,0
0,1c00151c,20,62,859,475,-177,0,,
