TH,TL,s,x/q0,y/q1,z/q2,bx/q4,by/acc_heading,bz,accuracy
0,87e06e9,20,8,-323,-946,14,0,,
0,87e2933,4,-2073,3314,-5348,,,,3
0,87e2933,16,-2685,4150,-6530,-612,835,-1182,3
0,87e2933,1,33,10,-995,0,0,0,0
0,87e2933,2,8058,-4184,50101,,,,3
0,87e2933,14,-31650,-6450,33899,-39708,-2265,-16201,3
0,87e2933,15,5,282,-959,13,0,,0
0,87e2933,9,18,-23,-999,,,,0
0,87e2933,10,14,33,3,,,,0
0,87e2933,11,14,-717,-696,1,0,,
0,87e2933,3,271667,178652,1068,,,,0
0,87e2933,20,9,-325,-945,13,0,,
0,87e4b91,4,-1401,1667,694,,,,3
0,87e4b91,16,-2014,2502,-488,-612,835,-1182,3
0,87e4b91,1,50,-50,-1053,0,0,0,0
0,87e4b91,15,5,282,-959,14,0,,0
0,87e4b91,9,19,-23,-999,,,,0
0,87e4b91,10,31,-27,-53,,,,0
0,87e4b91,11,15,-717,-696,1,0,,
0,87e4b91,3,271751,178652,1096,,,,0
0,87e4b91,20,13,-326,-944,12,0,,
0,87e6e02,4,-2805,2521,-2540,,,,3
0,87e6e02,16,-3417,3356,-3723,-612,835,-1182,3
0,87e6e02,1,0,-34,-1012,0,0,0,0
0,87e6e02,2,9558,-3434,49051,,,,3
0,87e6e02,14,-30150,-5700,32849,-39708,-2265,-16201,3
0,87e6e02,15,6,283,-958,13,0,,0
0,87e6e02,9,19,-23,-999,,,,0
0,87e6e02,10,-18,-10,-13,,,,0
0,87e6e02,11,15,-718,-695,1,0,,
0,87e6e02,3,271800,178666,1110,,,,0
0,87e6e02,20,12,-328,-944,13,0,,
0,87e9073,4,-2561,2521,-2723,,,,3
0,87e9073,16,-3173,3356,-3906,-612,835,-1182,3
0,87e9073,1,-4,-22,-1016,0,0,0,0
0,87e9073,15,6,283,-958,13,0,,0
0,87e9073,9,19,-23,-999,,,,0
0,87e9073,10,-24,0,-17,,,,0
0,87e9073,11,15,-718,-695,0,0,,
0,87e9073,3,271863,178687,1124,,,,0
0,87e9073,20,11,-329,-943,12,0,,
0,87eb2a2,4,-1279,2399,-3944,,,,3
0,87eb2a2,16,-1892,3234,-5126,-612,835,-1182,3
0,87eb2a2,1,29,-4,-1025,0,0,0,0
0,87eb2a2,2,10008,-4034,49951,,,,3
0,87eb2a2,14,-29700,-6300,33749,-39708,-2265,-16201,3
0,87eb2a2,15,6,283,-958,13,0,,0
0,87eb2a2,9,20,-22,-999,,,,0
0,87eb2a2,10,9,18,-25,,,,0
0,87eb2a2,11,15,-718,-695,0,0,,
0,87eb2a2,3,271905,178715,1152,,,,0
0,87eb2a2,20,11,-331,-943,11,0,,
0,87ed4ae,4,-1462,1789,-2845,,,,3
0,87ed4ae,16,-2075,2624,-4028,-612,835,-1182,3
0,87ed4ae,1,48,-25,-1015,0,0,0,0
0,87ed4ae,15,6,283,-958,13,0,,0
0,87ed4ae,9,20,-22,-999,,,,0
0,87ed4ae,10,27,-3,-16,,,,0
0,87ed4ae,11,15,-719,-694,0,0,,
0,87ed4ae,3,271970,178729,1180,,,,0
0,87ed4ae,20,13,-332,-942,9,0,,
0,87ef6e7,4,1,1605,-282,,,,3
0,87ef6e7,16,-610,2441,-1464,-612,835,-1182,3
0,87ef6e7,1,75,-28,-1001,0,0,0,0
0,87ef6e7,2,9108,-4934,51451,,,,3
0,87ef6e7,14,-30600,-7200,35249,-39708,-2265,-16201,3
0,87ef6e7,15,7,283,-958,13,0,,0
0,87ef6e7,9,21,-22,-999,,,,0
0,87ef6e7,10,54,-6,-1,,,,0
0,87ef6e7,11,15,-719,-694,0,0,,
0,87ef6e7,3,272054,178729,1215,,,,0
0,87ef6e7,20,16,-334,-942,9,0,,
0,87f1940,4,-303,-225,572,,,,3
0,87f1940,16,-915,610,-610,-612,835,-1182,3
0,87f1940,1,65,-44,-1002,0,0,0,0
0,87f1940,15,7,283,-958,13,0,,0
0,87f1940,9,21,-22,-999,,,,0
0,87f1940,10,44,-21,-2,,,,0
0,87f1940,11,15,-720,-693,0,0,,
0,87f1940,3,272152,178715,1229,,,,0
0,87f1940,20,19,-336,-941,9,0,,
0,87f3b93,4,-303,80,511,,,,3
0,87f3b93,16,-915,915,-671,-612,835,-1182,3
0,87f3b93,1,44,-5,-1004,0,0,0,0
0,87f3b93,2,8808,-4184,51451,,,,3
0,87f3b93,14,-30900,-6450,35249,-39708,-2265,-16201,3
0,87f3b93,15,7,283,-958,13,0,,0
0,87f3b93,9,21,-22,-999,,,,0
0,87f3b93,10,22,17,-5,,,,0
0,87f3b93,11,15,-720,-693,0,0,,
0,87f3b93,3,272236,178715,1236,,,,0
0,87f3b93,20,19,-337,-940,8,0,,
0,87f5dd4,4,795,-41,-99,,,,3
0,87f5dd4,16,183,793,-1281,-612,835,-1182,3
0,87f5dd4,1,40,-17,-1020,0,0,0,0
0,87f5dd4,15,7,283,-958,13,0,,0
0,87f5dd4,9,21,-22,-999,,,,0
0,87f5dd4,10,18,4,-20,,,,0
0,87f5dd4,11,15,-721,-692,0,0,,
0,87f5dd4,3,272327,178722,1243,,,,0
0,87f5dd4,20,19,-339,-940,7,0,,
0,87f801f,4,856,-286,572,,,,3
0,87f801f,16,244,549,-610,-612,835,-1182,3
0,87f801f,1,46,-41,-1011,0,0,0,0
0,87f801f,2,7158,-4034,50701,,,,3
0,87f801f,14,-32550,-6300,34499,-39708,-2265,-16201,3
0,87f801f,15,7,283,-958,13,0,,0
0,87f801f,9,21,-22,-999,,,,0
0,87f801f,10,24,-18,-12,,,,0
0,87f801f,11,15,-721,-692,0,0,,
0,87f801f,3,272410,178715,1250,,,,0
0,87f801f,20,19,-340,-939,7,0,,
0,87fa262,4,246,-713,-160,,,,3
0,87fa262,16,-366,122,-1342,-612,835,-1182,3
0,87fa262,1,32,-54,-1023,0,0,0,0
0,87fa262,15,7,283,-958,14,0,,0
0,87fa262,9,22,-22,-999,,,,0
0,87fa262,10,10,-31,-24,,,,0
0,87fa262,11,15,-722,-691,0,0,,
0,87fa262,3,272472,178701,1257,,,,0
0,87fa262,20,20,-342,-939,8,0,,
0,87fc49d,4,734,-1384,-4737,,,,3
0,87fc49d,16,122,-549,-5920,-612,835,-1182,3
0,87fc49d,1,-2,-27,-1040,0,0,0,0
0,87fc49d,2,9108,-4634,50401,,,,3
0,87fc49d,14,-30600,-6900,34199,-39708,-2265,-16201,3
0,87fc49d,15,7,284,-958,14,0,,0
0,87fc49d,9,21,-22,-999,,,,0
0,87fc49d,10,-24,-4,-41,,,,0
0,87fc49d,11,15,-722,-691,0,0,,
0,87fc49d,3,272521,178701,1243,,,,0
0,87fc49d,20,18,-343,-938,9,0,,
0,87fe6f4,4,1649,-1140,-2662,,,,3
0,87fe6f4,16,1037,-305,-3845,-612,835,-1182,3
0,87fe6f4,1,45,-35,-1038,0,0,0,0
0,87fe6f4,15,6,284,-958,14,0,,0
0,87fe6f4,9,21,-23,-999,,,,0
0,87fe6f4,10,24,-11,-38,,,,0
0,87fe6f4,11,15,-722,-690,0,0,,
0,87fe6f4,3,272585,178680,1222,,,,0
0,87fe6f4,20,17,-345,-938,9,0,,
0,880093f,4,-303,812,-3211,,,,3
0,880093f,16,-915,1647,-4394,-612,835,-1182,3
0,880093f,1,26,-30,-1014,0,0,0,0
0,880093f,2,8958,-4784,50251,,,,3
0,880093f,14,-30750,-7050,34049,-39708,-2265,-16201,3
0,880093f,15,7,284,-958,14,0,,0
0,880093f,9,21,-23,-999,,,,0
0,880093f,10,4,-7,-14,,,,0
0,880093f,11,15,-723,-690,0,0,,
0,880093f,3,272655,178666,1236,,,,0
0,880093f,20,18,-347,-937,9,0,,
0,8802b85,4,-303,1300,-2113,,,,3
0,8802b85,16,-915,2136,-3295,-612,835,-1182,3
0,8802b85,1,73,-37,-1016,0,0,0,0
0,8802b85,15,7,284,-958,14,0,,0
0,8802b85,9,22,-23,-999,,,,0
0,8802b85,10,51,-14,-16,,,,0
0,8802b85,11,16,-723,-689,0,0,,
0,8802b85,3,272732,178666,1271,,,,0
0,8802b85,20,20,-349,-936,9,0,,
0,8804dd0,4,-852,1117,-1930,,,,3
0,8804dd0,16,-1464,1953,-3112,-612,835,-1182,3
0,8804dd0,1,59,-43,-1023,0,0,0,0
0,8804dd0,2,8208,-4784,49951,,,,3
0,8804dd0,14,-31500,-7050,33749,-39708,-2265,-16201,3
0,8804dd0,15,7,284,-958,14,0,,0
0,8804dd0,9,22,-23,-999,,,,0
0,8804dd0,10,36,-20,-23,,,,0
0,8804dd0,11,16,-724,-689,0,0,,
0,8804dd0,3,272809,178666,1292,,,,0
0,8804dd0,20,21,-350,-936,9,0,,
0,8807018,4,62,812,-2662,,,,3
0,8807018,16,-549,1647,-3845,-612,835,-1182,3
0,8807018,1,3,-50,-1037,0,0,0,0
0,8807018,15,7,284,-958,14,0,,0
0,8807018,9,22,-23,-999,,,,0
0,8807018,10,-19,-27,-37,,,,0
0,8807018,11,16,-724,-689,0,0,,
0,8807018,3,272879,178652,1292,,,,0
0,8807018,20,20,-352,-935,10,0,,
0,8809264,4,1466,-652,-2662,,,,3
0,8809264,16,854,183,-3845,-612,835,-1182,3
0,8809264,1,-6,-22,-1011,0,0,0,0
0,8809264,2,6408,-4034,50251,,,,3
0,8809264,14,-33300,-6300,34049,-39708,-2265,-16201,3
0,8809264,15,7,285,-958,14,0,,0
0,8809264,9,22,-23,-999,,,,0
0,8809264,10,-28,0,-12,,,,0
0,8809264,11,16,-724,-688,0,0,,
0,8809264,3,272942,178645,1278,,,,0
0,8809264,20,18,-353,-935,11,0,,
0,880b4a4,4,1222,-713,144,,,,3
0,880b4a4,16,610,122,-1037,-612,835,-1182,3
0,880b4a4,1,3,-13,-993,0,0,0,0
0,880b4a4,15,7,285,-958,14,0,,0
0,880b4a4,9,22,-23,-999,,,,0
0,880b4a4,10,-18,10,5,,,,0
0,880b4a4,11,16,-725,-688,0,0,,
0,880b4a4,3,273026,178638,1271,,,,0
0,880b4a4,20,17,-355,-934,11,0,,
0,880d732,4,1405,-1384,999,,,,3
0,880d732,16,793,-549,-183,-612,835,-1182,3
0,880d732,1,11,-43,-1015,0,0,0,0
0,880d732,2,10008,-5834,48151,,,,3
0,880d732,14,-29700,-8100,31949,-39708,-2265,-16201,3
0,880d732,15,7,285,-958,14,0,,0
0,880d732,9,22,-24,-999,,,,0
0,880d732,10,-10,-19,-15,,,,0
0,880d732,11,16,-725,-687,0,0,,
0,880d732,3,273124,178624,1257,,,,0
0,880d732,20,17,-357,-933,11,0,,
0,880fdfc,4,1527,-2544,877,,,,3
0,880fdfc,16,915,-1708,-305,-612,835,-1182,3
0,880fdfc,1,13,-22,-1020,0,0,0,0
0,880fdfc,15,6,285,-958,14,0,,0
0,880fdfc,9,21,-24,-999,,,,0
0,880fdfc,10,-8,1,-21,,,,0
0,880fdfc,11,16,-726,-686,0,0,,
0,880fdfc,3,273243,178603,1236,,,,0
0,880fdfc,20,16,-358,-933,11,0,,
0,8811b85,4,1100,-1750,-99,,,,3
0,8811b85,16,488,-915,-1281,-612,835,-1182,3
0,8811b85,1,22,-45,-1019,0,0,0,0
0,8811b85,2,7608,-4334,47551,,,,3
0,8811b85,14,-32100,-6600,31349,-39708,-2265,-16201,3
0,8811b85,15,6,285,-958,14,0,,0
0,8811b85,9,21,-24,-999,,,,0
0,8811b85,10,1,-20,-20,,,,0
0,8811b85,11,16,-727,-686,0,0,,
0,8811b85,3,273334,178589,1222,,,,0
0,8811b85,20,16,-360,-932,11,0,,
0,8813dc6,4,1710,-1384,83,,,,3
0,8813dc6,16,1098,-549,-1098,-612,835,-1182,3
0,8813dc6,1,11,-32,-1026,0,0,0,0
0,8813dc6,15,6,285,-958,15,0,,0
0,8813dc6,9,21,-25,-999,,,,0
0,8813dc6,10,-9,-7,-27,,,,0
0,8813dc6,11,16,-727,-685,0,0,,
0,8813dc6,3,273426,178568,1201,,,,0
0,8813dc6,20,16,-362,-931,12,0,,
0,8816018,4,917,-652,450,,,,3
0,8816018,16,305,183,-732,-612,835,-1182,3
0,8816018,1,10,-25,-1029,0,0,0,0
0,8816018,2,9108,-5234,50401,,,,3
0,8816018,14,-30600,-7500,34199,-39708,-2265,-16201,3
0,8816018,15,6,285,-958,15,0,,0
0,8816018,9,20,-25,-999,,,,0
0,8816018,10,-10,0,-30,,,,0
0,8816018,11,16,-728,-684,1,0,,
0,8816018,3,273530,178561,1194,,,,0
0,8816018,20,15,-363,-931,12,0,,
0,8818258,4,490,-652,-160,,,,3
0,8818258,16,-122,183,-1342,-612,835,-1182,3
0,8818258,1,17,-54,-1031,0,0,0,0
0,8818258,15,6,285,-958,15,0,,0
0,8818258,9,20,-25,-999,,,,0
0,8818258,10,-3,-28,-31,,,,0
0,8818258,11,16,-728,-684,1,0,,
0,8818258,3,273620,178554,1194,,,,0
0,8818258,20,15,-365,-930,12,0,,
0,881a4ab,4,978,202,328,,,,3
0,881a4ab,16,366,1037,-854,-612,835,-1182,3
0,881a4ab,1,27,-9,-1019,0,0,0,0
0,881a4ab,2,9708,-2984,50701,,,,3
0,881a4ab,14,-30000,-5250,34499,-39708,-2265,-16201,3
0,881a4ab,15,6,285,-958,15,0,,0
0,881a4ab,9,20,-25,-999,,,,0
0,881a4ab,10,6,16,-20,,,,0
0,881a4ab,11,16,-729,-683,1,0,,
0,881a4ab,3,273685,178554,1194,,,,0
0,881a4ab,20,15,-367,-930,11,0,,
0,881c738,4,1527,-347,2220,,,,3
0,881c738,16,915,488,1037,-612,835,-1182,3
0,881c738,1,19,-25,-1019,0,0,0,0
0,881c738,15,6,284,-958,15,0,,0
0,881c738,9,20,-25,-999,,,,0
0,881c738,10,-1,0,-19,,,,0
0,881c738,11,16,-730,-683,1,0,,
0,881c738,3,273804,178547,1194,,,,0
0,881c738,20,15,-368,-929,10,0,,
0,881e936,4,307,-1018,3013,,,,3
0,881e936,16,-305,-183,1831,-612,835,-1182,3
0,881e936,1,20,-10,-1008,0,0,0,0
0,881e936,2,9258,-4784,51301,,,,3
0,881e936,14,-30450,-7050,35099,-39708,-2265,-16201,3
0,881e936,15,6,284,-958,15,0,,0
0,881e936,9,20,-25,-999,,,,0
0,881e936,10,0,15,-9,,,,0
0,881e936,11,16,-730,-682,1,0,,
0,881e936,3,273928,178547,1187,,,,0
0,881e936,20,15,-370,-928,10,0,,
0,8820c9c,4,-913,-835,1487,,,,3
0,8820c9c,16,-1525,0,305,-612,835,-1182,3
0,8820c9c,1,23,-29,-1015,0,0,0,0
0,8820c9c,15,6,284,-958,15,0,,0
0,8820c9c,9,20,-25,-999,,,,0
0,8820c9c,10,3,-3,-16,,,,0
0,8820c9c,11,16,-731,-681,1,0,,
0,8820c9c,3,274042,178547,1180,,,,0
0,8820c9c,20,15,-372,-927,9,0,,
0,8822e86,4,-1035,812,1548,,,,3
0,8822e86,16,-1647,1647,366,-612,835,-1182,3
0,8822e86,1,2,-53,-1041,0,0,0,0
0,8822e86,2,8358,-3884,48001,,,,3
0,8822e86,14,-31350,-6150,31799,-39708,-2265,-16201,3
0,8822e86,15,6,284,-958,15,0,,0
0,8822e86,9,20,-25,-999,,,,0
0,8822e86,10,-18,-28,-41,,,,0
0,8822e86,11,16,-732,-681,1,0,,
0,8822e86,3,274138,178547,1173,,,,0
0,8822e86,20,15,-373,-927,11,0,,
0,882500c,4,-1951,1056,450,,,,3
0,882500c,16,-2563,1892,-732,-612,835,-1182,3
0,882500c,1,22,-50,-1016,0,0,0,0
0,882500c,15,6,284,-958,15,0,,0
0,882500c,9,20,-25,-999,,,,0
0,882500c,10,1,-24,-16,,,,0
0,882500c,11,16,-732,-680,1,0,,
0,882500c,3,274224,178547,1180,,,,0
0,882500c,20,15,-375,-926,12,0,,
0,882725c,4,-852,568,938,,,,3
0,882725c,16,-1464,1403,-244,-612,835,-1182,3
0,882725c,1,22,-33,-1019,0,0,0,0
0,882725c,2,9858,-4634,49501,,,,3
0,882725c,14,-29850,-6900,33299,-39708,-2265,-16201,3
0,882725c,15,6,284,-958,15,0,,0
0,882725c,9,20,-25,-999,,,,0
0,882725c,10,1,-8,-19,,,,0
0,882725c,11,16,-733,-679,0,0,,
0,882725c,3,274322,178554,1194,,,,0
0,882725c,20,15,-376,-926,12,0,,
0,8829646,4,-1585,-41,450,,,,3
0,8829646,16,-2197,793,-732,-612,835,-1182,3
0,8829646,1,4,-17,-1013,0,0,0,0
0,8829646,15,6,284,-958,14,0,,0
0,8829646,9,20,-25,-999,,,,0
0,8829646,10,-15,8,-13,,,,0
0,8829646,11,16,-733,-679,0,0,,
0,8829646,3,274420,178568,1187,,,,0
0,8829646,20,14,-378,-925,11,0,,
0,882b6e9,4,-120,507,450,,,,3
0,882b6e9,16,-732,1342,-732,-612,835,-1182,3
0,882b6e9,1,21,-37,-1037,0,0,0,0
0,882b6e9,2,8658,-5534,49201,,,,3
0,882b6e9,14,-31050,-7800,32999,-39708,-2265,-16201,3
0,882b6e9,15,6,284,-958,14,0,,0
0,882b6e9,9,20,-25,-999,,,,0
0,882b6e9,10,1,-12,-37,,,,0
0,882b6e9,11,16,-734,-678,0,0,,
0,882b6e9,3,274526,178568,1187,,,,0
0,882b6e9,20,14,-380,-924,11,0,,
0,882d931,4,-1829,1178,-465,,,,3
0,882d931,16,-2441,2014,-1647,-612,835,-1182,3
0,882d931,1,13,-49,-1021,0,0,0,0
0,882d931,15,6,284,-958,14,0,,0
0,882d931,9,20,-25,-999,,,,0
0,882d931,10,-7,-24,-22,,,,0
0,882d931,11,16,-734,-678,0,0,,
0,882d931,3,274575,178575,1187,,,,0
0,882d931,20,14,-381,-924,12,0,,
0,882fb7c,4,-1218,690,144,,,,3
0,882fb7c,16,-1831,1525,-1037,-612,835,-1182,3
0,882fb7c,1,20,-36,-1031,0,0,0,0
0,882fb7c,2,8958,-5834,49951,,,,3
0,882fb7c,14,-30750,-8100,33749,-39708,-2265,-16201,3
0,882fb7c,15,6,284,-958,14,0,,0
0,882fb7c,9,21,-24,-999,,,,0
0,882fb7c,10,0,-11,-31,,,,0
0,882fb7c,11,16,-735,-677,0,0,,
0,882fb7c,3,274652,178575,1201,,,,0
0,882fb7c,20,15,-383,-923,12,0,,
0,8831dbc,4,-1585,1056,755,,,,3
0,8831dbc,16,-2197,1892,-427,-612,835,-1182,3
0,8831dbc,1,17,-24,-1019,0,0,0,0
0,8831dbc,15,6,284,-958,14,0,,0
0,8831dbc,9,21,-24,-999,,,,0
0,8831dbc,10,-3,0,-20,,,,0
0,8831dbc,11,16,-735,-677,0,0,,
0,8831dbc,3,274764,178589,1208,,,,0
0,8831dbc,20,14,-384,-922,11,0,,
0,883400b,4,-547,568,816,,,,3
0,883400b,16,-1159,1403,-366,-612,835,-1182,3
0,883400b,1,26,-36,-1023,0,0,0,0
0,883400b,2,8958,-4034,50251,,,,3
0,883400b,14,-30750,-6300,34049,-39708,-2265,-16201,3
0,883400b,15,6,284,-958,14,0,,0
0,883400b,9,21,-24,-999,,,,0
0,883400b,10,5,-11,-23,,,,0
0,883400b,11,16,-736,-676,0,0,,
0,883400b,3,274848,178589,1215,,,,0
0,883400b,20,14,-386,-922,11,0,,
0,8836814,4,-1585,1361,267,,,,3
0,8836814,16,-2197,2197,-915,-612,835,-1182,3
0,8836814,1,30,-26,-1011,0,0,0,0
0,8836814,15,6,284,-958,14,0,,0
0,8836814,9,21,-24,-999,,,,0
0,8836814,10,9,-1,-11,,,,0
0,8836814,11,16,-736,-675,0,0,,
0,8836814,3,274932,178596,1222,,,,0
0,8836814,20,15,-387,-921,11,0,,
0,883849c,4,-2256,1911,144,,,,3
0,883849c,16,-2868,2746,-1037,-612,835,-1182,3
0,883849c,1,5,-57,-1050,0,0,0,0
0,883849c,2,9258,-4784,50701,,,,3
0,883849c,14,-30450,-7050,34499,-39708,-2265,-16201,3
0,883849c,15,6,284,-958,14,0,,0
0,883849c,9,21,-24,-999,,,,0
0,883849c,10,-15,-33,-51,,,,0
0,883849c,11,16,-737,-675,0,0,,
0,883849c,3,275018,178603,1229,,,,0
0,883849c,20,15,-389,-920,12,0,,
0,883a6e3,4,-2378,2582,-2418,,,,3
0,883a6e3,16,-2990,3417,-3601,-612,835,-1182,3
0,883a6e3,1,15,-44,-1040,0,0,0,0
0,883a6e3,15,7,284,-958,14,0,,0
0,883a6e3,9,21,-24,-999,,,,0
0,883a6e3,10,-6,-20,-40,,,,0
0,883a6e3,11,16,-737,-674,0,0,,
0,883a6e3,3,275100,178610,1250,,,,0
0,883a6e3,20,15,-391,-920,13,0,,
0,883c92f,4,-1035,2826,-4188,,,,3
0,883c92f,16,-1647,3662,-5371,-612,835,-1182,3
0,883c92f,1,32,-53,-1029,0,0,0,0
0,883c92f,2,6258,-5684,46951,,,,3
0,883c92f,14,-33450,-7950,30749,-39708,-2265,-16201,3
0,883c92f,15,7,284,-958,14,0,,0
0,883c92f,9,22,-24,-999,,,,0
0,883c92f,10,10,-28,-29,,,,0
0,883c92f,11,16,-738,-674,0,0,,
0,883c92f,3,275178,178610,1271,,,,0
0,883c92f,20,16,-392,-919,13,0,,
0,883eb70,4,-303,1728,-5043,,,,3
0,883eb70,16,-915,2563,-6225,-612,835,-1182,3
0,883eb70,1,3,-50,-1028,0,0,0,0
0,883eb70,15,7,284,-958,14,0,,0
0,883eb70,9,22,-24,-999,,,,0
0,883eb70,10,-19,-25,-28,,,,0
0,883eb70,11,16,-738,-674,0,0,,
0,883eb70,3,275220,178603,1285,,,,0
0,883eb70,20,16,-394,-918,15,0,,
0,8840dc3,4,-486,202,-3456,,,,3
0,8840dc3,16,-1098,1037,-4638,-612,835,-1182,3
0,8840dc3,1,35,-43,-967,0,0,0,0
0,8840dc3,2,9708,-2984,50701,,,,3
0,8840dc3,14,-30000,-5250,34499,-39708,-2265,-16201,3
0,8840dc3,15,7,285,-958,15,0,,0
0,8840dc3,9,22,-24,-999,,,,0
0,8840dc3,10,12,-18,32,,,,0
0,8840dc3,11,16,-738,-673,0,0,,
0,8840dc3,3,275262,178596,1292,,,,0
0,8840dc3,20,17,-395,-918,15,0,,
0,8843002,4,429,-2605,-282,,,,3
0,8843002,16,-183,-1770,-1464,-612,835,-1182,3
0,8843002,1,45,4,-1007,0,0,0,0
0,8843002,15,7,285,-958,14,0,,0
0,8843002,9,22,-24,-999,,,,0
0,8843002,10,23,28,-7,,,,0
0,8843002,11,16,-738,-673,0,0,,
0,8843002,3,275304,178603,1271,,,,0
0,8843002,20,17,-397,-917,13,0,,
0,884524e,4,734,-3032,694,,,,3
0,884524e,16,122,-2197,-488,-612,835,-1182,3
0,884524e,1,45,7,-1021,0,0,0,0
0,884524e,2,8958,-4334,50251,,,,3
0,884524e,14,-30750,-6600,34049,-39708,-2265,-16201,3
0,884524e,15,7,285,-958,14,0,,0
0,884524e,9,21,-24,-999,,,,0
0,884524e,10,23,31,-22,,,,0
0,884524e,11,16,-739,-673,0,0,,
0,884524e,3,275388,178603,1250,,,,0
0,884524e,20,16,-398,-916,10,0,,
0,88475b7,4,978,-2849,633,,,,3
0,88475b7,16,366,-2014,-549,-612,835,-1182,3
0,88475b7,1,-1,-21,-1024,0,0,0,0
0,88475b7,15,6,285,-958,14,0,,0
0,88475b7,9,21,-24,-999,,,,0
0,88475b7,10,-22,3,-25,,,,0
0,88475b7,11,16,-739,-672,0,0,,
0,88475b7,3,275474,178596,1222,,,,0
0,88475b7,20,15,-400,-916,9,0,,
0,884979f,4,612,-1323,-282,,,,3
0,884979f,16,0,-488,-1464,-612,835,-1182,3
0,884979f,1,25,-29,-1038,0,0,0,0
0,884979f,2,9708,-4034,47101,,,,3
0,884979f,14,-30000,-6300,30899,-39708,-2265,-16201,3
0,884979f,15,6,285,-958,14,0,,0
0,884979f,9,21,-24,-999,,,,0
0,884979f,10,4,-4,-38,,,,0
0,884979f,11,16,-740,-672,0,0,,
0,884979f,3,275544,178589,1208,,,,0
0,884979f,20,15,-401,-915,9,0,,
0,884b90b,4,429,2155,-2845,,,,3
0,884b90b,16,-183,2990,-4028,-612,835,-1182,3
0,884b90b,1,-5,-58,-1052,0,0,0,0
0,884b90b,15,6,285,-958,14,0,,0
0,884b90b,9,21,-24,-999,,,,0
0,884b90b,10,-27,-33,-52,,,,0
0,884b90b,11,16,-740,-671,0,0,,
0,884b90b,3,275593,178575,1208,,,,0
0,884b90b,20,15,-403,-914,10,0,,
0,884db6f,4,368,446,-5165,,,,3
0,884db6f,16,-244,1281,-6347,-612,835,-1182,3
0,884db6f,1,2,-59,-1027,0,0,0,0
0,884db6f,2,9258,-4034,49951,,,,3
0,884db6f,14,-30450,-6300,33749,-39708,-2265,-16201,3
0,884db6f,15,6,285,-958,15,0,,0
0,884db6f,9,21,-25,-999,,,,0
0,884db6f,10,-18,-34,-28,,,,0
0,884db6f,11,16,-740,-671,0,0,,
0,884db6f,3,275628,178554,1201,,,,0
0,884db6f,20,14,-404,-914,12,0,,
0,884fdb5,4,-2500,507,-3150,,,,3
0,884fdb5,16,-3112,1342,-4333,-612,835,-1182,3
0,884fdb5,1,62,-12,-997,0,0,0,0
0,884fdb5,15,6,285,-958,15,0,,0
0,884fdb5,9,21,-24,-999,,,,0
0,884fdb5,10,40,12,2,,,,0
0,884fdb5,11,16,-741,-671,0,0,,
0,884fdb5,3,275668,178575,1222,,,,0
0,884fdb5,20,16,-406,-913,11,0,,
0,8852000,4,-852,812,-1808,,,,3
0,8852000,16,-1464,1647,-2990,-612,835,-1182,3
0,8852000,1,32,-19,-1015,0,0,0,0
0,8852000,2,9858,-4634,50101,,,,3
0,8852000,14,-29850,-6900,33899,-39708,-2265,-16201,3
0,8852000,15,6,286,-958,14,0,,0
0,8852000,9,21,-24,-999,,,,0
0,8852000,10,10,5,-16,,,,0
0,8852000,11,16,-741,-670,0,0,,
0,8852000,3,275733,178596,1236,,,,0
0,8852000,20,16,-408,-912,8,0,,
0,8854248,4,856,1850,-2418,,,,3
0,8854248,16,244,2685,-3601,-612,835,-1182,3
0,8854248,1,5,-39,-1018,0,0,0,0
0,8854248,15,6,286,-958,14,0,,0
0,8854248,9,21,-24,-999,,,,0
0,8854248,10,-15,-14,-18,,,,0
0,8854248,11,16,-741,-670,0,0,,
0,8854248,3,275796,178610,1243,,,,0
0,8854248,20,15,-409,-912,8,0,,
0,8856494,4,-2195,1056,-2967,,,,3
0,8856494,16,-2807,1892,-4150,-612,835,-1182,3
0,8856494,1,24,-92,-1030,0,0,0,0
0,8856494,2,7758,-4934,49801,,,,3
0,8856494,14,-31950,-7200,33599,-39708,-2265,-16201,3
0,8856494,15,6,286,-957,14,0,,0
0,8856494,9,21,-24,-999,,,,0
0,8856494,10,2,-67,-30,,,,0
0,8856494,11,16,-742,-669,0,0,,
0,8856494,3,275873,178589,1250,,,,0
0,8856494,20,17,-411,-911,11,0,,
0,88586d4,4,1222,-41,-1930,,,,3
0,88586d4,16,610,793,-3112,-612,835,-1182,3
0,88586d4,1,42,-70,-1025,0,0,0,0
0,88586d4,15,6,286,-957,15,0,,0
0,88586d4,9,22,-25,-999,,,,0
0,88586d4,10,20,-45,-25,,,,0
0,88586d4,11,16,-742,-669,0,0,,
0,88586d4,3,275944,178575,1257,,,,0
0,88586d4,20,18,-412,-910,12,0,,
0,885a922,4,-181,80,-1441,,,,3
0,885a922,16,-793,915,-2624,-612,835,-1182,3
0,885a922,1,45,-18,-1006,0,0,0,0
0,885a922,2,10008,-5834,50251,,,,3
0,885a922,14,-29700,-8100,34049,-39708,-2265,-16201,3
0,885a922,15,7,286,-957,15,0,,0
0,885a922,9,22,-24,-999,,,,0
0,885a922,10,23,6,-7,,,,0
0,885a922,11,16,-743,-668,0,0,,
0,885a922,3,276035,178582,1264,,,,0
