TH,TL,s,x/q0,y/q1,z/q2,bx/q4,by/acc_heading,bz,accuracy
0,13fdec93,9,-957,71,280,,,,0
0,13fdec93,10,-79,-59,-57,,,,0
0,13fdec93,11,60,-593,90,797,0,,
0,13fdec93,3,178010,-14355,-73184,,,,0
0,13fdec93,20,540,-457,420,567,0,,
0,13fe0ee1,4,-5006,6217,8888,,,,3
0,13fe0ee1,16,-5676,6958,7690,-669,740,-1197,3
0,13fe0ee1,1,-1024,20,228,0,0,0,0
0,13fe0ee1,2,40539,-16836,-2779,,,,3
0,13fe0ee1,14,2249,-20100,-16800,-38289,-3263,-14020,3
0,13fe0ee1,15,650,384,460,-464,0,,0
0,13fe0ee1,9,-957,72,279,,,,0
0,13fe0ee1,10,-67,-51,-50,,,,0
0,13fe0ee1,11,60,-593,90,797,0,,
0,13fe0ee1,3,177869,-14551,-73251,,,,0
0,13fe0ee1,20,537,-457,421,569,0,,
0,13fe3580,4,-4945,6156,9010,,,,3
0,13fe3580,16,-5615,6896,7812,-669,740,-1197,3
0,13fe3580,1,-1004,23,226,0,0,0,0
0,13fe3580,15,650,385,461,-463,0,,0
0,13fe3580,9,-957,73,277,,,,0
0,13fe3580,10,-46,-49,-51,,,,0
0,13fe3580,11,60,-594,91,796,0,,
0,13fe3580,3,177701,-14748,-73317,,,,0
0,13fe3580,20,534,-457,421,571,0,,
0,13fe5373,4,-4640,5607,8338,,,,3
0,13fe5373,16,-5310,6347,7141,-669,740,-1197,3
0,13fe5373,1,-1002,17,237,0,0,0,0
0,13fe5373,2,38890,-17736,-1129,,,,3
0,13fe5373,14,599,-21000,-15150,-38290,-3263,-14020,3
0,13fe5373,15,650,385,461,-463,0,,0
0,13fe5373,9,-958,73,276,,,,0
0,13fe5373,10,-44,-56,-38,,,,0
0,13fe5373,11,60,-594,91,796,0,,
0,13fe5373,3,177584,-14928,-73375,,,,0
0,13fe5373,20,532,-458,421,573,0,,
0,13fe75b4,4,-5678,5302,7667,,,,3
0,13fe75b4,16,-6347,6042,6469,-669,740,-1197,3
0,13fe75b4,1,-990,13,232,0,0,0,0
0,13fe75b4,15,650,385,462,-462,0,,0
0,13fe75b4,9,-958,74,275,,,,0
0,13fe75b4,10,-32,-60,-42,,,,0
0,13fe75b4,11,60,-594,92,796,0,,
0,13fe75b4,3,177491,-15067,-73434,,,,0
0,13fe75b4,20,530,-458,420,575,0,,
0,13fe9807,4,-7020,5546,7118,,,,3
0,13fe9807,16,-7690,6286,5920,-669,740,-1197,3
0,13fe9807,1,-973,2,237,0,0,0,0
0,13fe9807,2,37840,-16386,-1279,,,,3
0,13fe9807,14,-450,-19650,-15300,-38290,-3263,-14020,3
0,13fe9807,15,651,385,462,-461,0,,0
0,13fe9807,9,-958,74,274,,,,0
0,13fe9807,10,-14,-71,-36,,,,0
0,13fe9807,11,61,-595,92,795,0,,
0,13fe9807,3,177421,-15168,-73492,,,,0
0,13fe9807,20,529,-459,419,577,0,,
0,13feba48,4,-6959,4386,7240,,,,3
0,13feba48,16,-7629,5126,6042,-669,740,-1197,3
0,13feba48,1,-969,16,242,0,0,0,0
0,13feba48,15,651,385,463,-461,0,,0
0,13feba48,9,-958,74,273,,,,0
0,13feba48,10,-10,-58,-31,,,,0
0,13feba48,11,61,-595,92,795,0,,
0,13feba48,3,177328,-15296,-73529,,,,0
0,13feba48,20,527,-458,418,579,0,,
0,13fedc93,4,-6227,2799,6629,,,,3
0,13fedc93,16,-6896,3540,5432,-669,740,-1197,3
0,13fedc93,1,-962,8,268,0,0,0,0
0,13fedc93,2,40240,-17136,-679,,,,3
0,13fedc93,14,1949,-20400,-14700,-38290,-3263,-14020,3
0,13fedc93,15,651,385,463,-460,0,,0
0,13fedc93,9,-959,75,273,,,,0
0,13fedc93,10,-3,-66,-4,,,,0
0,13fedc93,11,61,-595,92,795,0,,
0,13fedc93,3,177300,-15353,-73550,,,,0
0,13fedc93,20,526,-458,416,582,0,,
0,13feff16,4,-6105,1579,6141,,,,3
0,13feff16,16,-6774,2319,4943,-669,740,-1197,3
0,13feff16,1,-966,19,258,0,0,0,0
0,13feff16,15,651,385,463,-460,0,,0
0,13feff16,9,-959,75,272,,,,0
0,13feff16,10,-7,-56,-14,,,,0
0,13feff16,11,61,-595,93,795,0,,
0,13feff16,3,177309,-15420,-73565,,,,0
0,13feff16,20,525,-458,414,584,0,,
0,13ff2128,4,-6776,663,6263,,,,3
0,13ff2128,16,-7446,1403,5065,-669,740,-1197,3
0,13ff2128,1,-950,28,264,0,0,0,0
0,13ff2128,2,37840,-17136,-4429,,,,3
0,13ff2128,14,-450,-20400,-18450,-38290,-3263,-14020,3
0,13ff2128,15,652,385,464,-459,0,,0
0,13ff2128,9,-959,75,272,,,,0
0,13ff2128,10,8,-47,-8,,,,0
0,13ff2128,11,61,-595,93,795,0,,
0,13ff2128,3,177248,-15457,-73565,,,,0
0,13ff2128,20,524,-457,413,587,0,,
0,13ff436d,4,-8241,1152,5409,,,,3
0,13ff436d,16,-8911,1892,4211,-669,740,-1197,3
0,13ff436d,1,-935,22,253,0,0,0,0
0,13ff436d,15,652,384,464,-459,0,,0
0,13ff436d,9,-959,75,272,,,,0
0,13ff436d,10,23,-53,-19,,,,0
0,13ff436d,11,61,-595,93,795,0,,
0,13ff436d,3,177197,-15491,-73572,,,,0
0,13ff436d,20,522,-457,412,589,0,,
0,13ff659f,4,-10316,1884,4493,,,,3
0,13ff659f,16,-10986,2624,3295,-669,740,-1197,3
0,13ff659f,1,-945,18,262,0,0,0,0
0,13ff659f,2,37240,-14436,-4579,,,,3
0,13ff659f,14,-1050,-17700,-18600,-38290,-3263,-14020,3
0,13ff659f,15,652,384,464,-458,0,,0
0,13ff659f,9,-959,75,272,,,,0
0,13ff659f,10,13,-57,-9,,,,0
0,13ff659f,11,60,-595,93,795,0,,
0,13ff659f,3,177157,-15490,-73586,,,,0
0,13ff659f,20,521,-456,411,591,0,,
0,13ff87fe,4,-9706,1945,4432,,,,3
0,13ff87fe,16,-10375,2685,3234,-669,740,-1197,3
0,13ff87fe,1,-951,21,276,0,0,0,0
0,13ff87fe,15,652,384,465,-458,0,,0
0,13ff87fe,9,-959,75,272,,,,0
0,13ff87fe,10,8,-53,4,,,,0
0,13ff87fe,11,60,-596,92,795,0,,
0,13ff87fe,3,177155,-15463,-73600,,,,0
0,13ff87fe,20,520,-456,410,593,0,,
0,13ffaa49,4,-7448,2067,4005,,,,3
0,13ffaa49,16,-8117,2807,2807,-669,740,-1197,3
0,13ffaa49,1,-951,36,298,0,0,0,0
0,13ffaa49,2,41140,-18486,-2179,,,,3
0,13ffaa49,14,2849,-21750,-16200,-38290,-3263,-14020,3
0,13ffaa49,15,653,383,465,-457,0,,0
0,13ffaa49,9,-959,75,272,,,,0
0,13ffaa49,10,8,-39,26,,,,0
0,13ffaa49,11,61,-596,93,795,0,,
0,13ffaa49,3,177192,-15449,-73600,,,,0
0,13ffaa49,20,519,-454,408,596,0,,
0,13ffcd73,4,-6410,1701,3700,,,,3
0,13ffcd73,16,-7080,2441,2502,-669,740,-1197,3
0,13ffcd73,1,-943,38,296,0,0,0,0
0,13ffcd73,15,653,383,465,-457,0,,0
0,13ffcd73,9,-959,75,272,,,,0
0,13ffcd73,10,15,-37,24,,,,0
0,13ffcd73,11,61,-596,93,795,0,,
0,13ffcd73,3,177216,-15463,-73600,,,,0
0,13ffcd73,20,518,-453,406,600,0,,
0,13ffeede,4,-5739,236,3334,,,,3
0,13ffeede,16,-6408,976,2136,-669,740,-1197,3
0,13ffeede,1,-940,14,312,0,0,0,0
0,13ffeede,2,38140,-17886,-2029,,,,3
0,13ffeede,14,-150,-21150,-16050,-38290,-3263,-14020,3
0,13ffeede,15,653,383,465,-456,0,,0
0,13ffeede,9,-959,75,272,,,,0
0,13ffeede,10,18,-60,39,,,,0
0,13ffeede,11,61,-595,93,795,0,,
0,13ffeede,3,177293,-15418,-73595,,,,0
0,13ffeede,20,518,-452,403,602,0,,
0,1400119e,4,-3236,-434,2540,,,,3
0,1400119e,16,-3906,305,1342,-669,740,-1197,3
0,1400119e,1,-937,18,296,0,0,0,0
0,1400119e,15,653,382,465,-456,0,,0
0,1400119e,9,-959,74,272,,,,0
0,1400119e,10,21,-56,23,,,,0
0,1400119e,11,61,-595,93,795,0,,
0,1400119e,3,177407,-15362,-73572,,,,0
0,1400119e,20,518,-451,401,605,0,,
0,1400336e,4,-3297,-68,2357,,,,3
0,1400336e,16,-3967,671,1159,-669,740,-1197,3
0,1400336e,1,-940,24,284,0,0,0,0
0,1400336e,2,38890,-16686,-2179,,,,3
0,1400336e,14,599,-19950,-16200,-38290,-3263,-14020,3
0,1400336e,15,654,382,465,-456,0,,0
0,1400336e,9,-959,74,272,,,,0
0,1400336e,10,18,-49,11,,,,0
0,1400336e,11,62,-595,93,795,0,,
0,1400336e,3,177508,-15325,-73565,,,,0
0,1400336e,20,517,-451,399,607,0,,
0,140055b3,4,-4945,907,3211,,,,3
0,140055b3,16,-5615,1647,2014,-669,740,-1197,3
0,140055b3,1,-940,29,313,0,0,0,0
0,140055b3,15,654,382,466,-456,0,,0
0,140055b3,9,-959,74,273,,,,0
0,140055b3,10,18,-44,40,,,,0
0,140055b3,11,62,-595,93,795,0,,
0,140055b3,3,177571,-15285,-73543,,,,0
0,140055b3,20,516,-450,397,610,0,,
0,140078bb,4,-7875,2738,2601,,,,3
0,140078bb,16,-8544,3479,1403,-669,740,-1197,3
0,140078bb,1,-931,61,292,0,0,0,0
0,140078bb,2,38440,-17586,-3079,,,,3
0,140078bb,14,149,-20850,-17100,-38290,-3263,-14020,3
0,140078bb,15,654,381,466,-456,0,,0
0,140078bb,9,-959,74,273,,,,0
0,140078bb,10,27,-13,19,,,,0
0,140078bb,11,62,-595,93,795,0,,
0,140078bb,3,177608,-15257,-73543,,,,0
0,140078bb,20,515,-449,396,612,0,,
0,14009ab2,4,-7875,4875,2418,,,,3
0,14009ab2,16,-8544,5615,1220,-669,740,-1197,3
0,14009ab2,1,-941,20,302,0,0,0,0
0,14009ab2,15,654,381,466,-455,0,,0
0,14009ab2,9,-959,74,273,,,,0
0,14009ab2,10,17,-54,29,,,,0
0,14009ab2,11,62,-595,93,795,0,,
0,14009ab2,3,177643,-15222,-73565,,,,0
0,14009ab2,20,514,-448,394,615,0,,
0,1400bc80,4,-9096,5973,2967,,,,3
0,1400bc80,16,-9765,6713,1770,-669,740,-1197,3
0,1400bc80,1,-942,20,321,0,0,0,0
0,1400bc80,2,38890,-18036,-3529,,,,3
0,1400bc80,14,599,-21300,-17550,-38290,-3263,-14020,3
0,1400bc80,15,655,381,467,-455,0,,0
0,1400bc80,9,-959,73,272,,,,0
0,1400bc80,10,16,-53,48,,,,0
0,1400bc80,11,62,-595,93,795,0,,
0,1400bc80,3,177688,-15158,-73595,,,,0
0,1400bc80,20,513,-449,392,616,0,,
0,1400ded4,4,-11720,6034,2662,,,,3
0,1400ded4,16,-12390,6774,1464,-669,740,-1197,3
0,1400ded4,1,-957,53,324,0,0,0,0
0,1400ded4,15,655,380,467,-454,0,,0
0,1400ded4,9,-959,73,272,,,,0
0,1400ded4,10,1,-19,52,,,,0
0,1400ded4,11,62,-595,93,795,0,,
0,1400ded4,3,177697,-15117,-73616,,,,0
0,1400ded4,20,512,-447,390,619,0,,
0,1401010d,4,-12819,6950,3211,,,,3
0,1401010d,16,-13488,7690,2014,-669,740,-1197,3
0,1401010d,1,-949,61,325,0,0,0,0
0,1401010d,2,39040,-17136,-2329,,,,3
0,1401010d,14,749,-20400,-16350,-38290,-3263,-14020,3
0,1401010d,15,655,380,468,-454,0,,0
0,1401010d,9,-959,73,271,,,,0
0,1401010d,10,9,-12,53,,,,0
0,1401010d,11,62,-596,93,794,0,,
0,1401010d,3,177667,-15112,-73651,,,,0
0,1401010d,20,511,-446,389,622,0,,
0,14012369,4,-11781,7621,3456,,,,3
0,14012369,16,-12451,8361,2258,-669,740,-1197,3
0,14012369,1,-951,44,319,0,0,0,0
0,14012369,15,655,380,469,-453,0,,0
0,14012369,9,-959,73,271,,,,0
0,14012369,10,8,-28,48,,,,0
0,14012369,11,62,-596,92,794,0,,
0,14012369,3,177650,-15105,-73689,,,,0
0,14012369,20,509,-446,388,624,0,,
0,140145b4,4,-11781,7316,4676,,,,3
0,140145b4,16,-12451,8056,3479,-669,740,-1197,3
0,140145b4,1,-946,44,312,0,0,0,0
0,140145b4,2,39340,-16986,-2629,,,,3
0,140145b4,14,1049,-20250,-16650,-38290,-3263,-14020,3
0,140145b4,15,656,379,469,-452,0,,0
0,140145b4,9,-959,73,270,,,,0
0,140145b4,10,13,-28,41,,,,0
0,140145b4,11,62,-596,92,794,0,,
0,140145b4,3,177620,-15112,-73724,,,,0
0,140145b4,20,508,-446,387,626,0,,
0,140167f8,4,-11720,6706,4859,,,,3
0,140167f8,16,-12390,7446,3662,-669,740,-1197,3
0,140167f8,1,-938,43,312,0,0,0,0
0,140167f8,15,656,379,470,-451,0,,0
0,140167f8,9,-960,73,270,,,,0
0,140167f8,10,21,-29,42,,,,0
0,140167f8,11,62,-596,92,794,0,,
0,140167f8,3,177578,-15142,-73754,,,,0
0,140167f8,20,507,-446,387,627,0,,
0,14018a49,4,-11659,6584,5409,,,,3
0,14018a49,16,-12329,7324,4211,-669,740,-1197,3
0,14018a49,1,-953,38,317,0,0,0,0
0,14018a49,2,38290,-16686,-829,,,,3
0,14018a49,14,0,-19950,-14850,-38290,-3263,-14020,3
0,14018a49,15,656,378,470,-451,0,,0
0,14018a49,9,-960,73,269,,,,0
0,14018a49,10,7,-34,47,,,,0
0,14018a49,11,62,-597,92,794,0,,
0,14018a49,3,177550,-15168,-73786,,,,0
0,14018a49,20,505,-446,386,629,0,,
0,1401ac8f,4,-11110,5485,5836,,,,3
0,1401ac8f,16,-11779,6225,4638,-669,740,-1197,3
0,1401ac8f,1,-961,44,312,0,0,0,0
0,1401ac8f,15,657,378,471,-450,0,,0
0,1401ac8f,9,-960,73,269,,,,0
0,1401ac8f,10,-1,-28,43,,,,0
0,1401ac8f,11,62,-597,92,794,0,,
0,1401ac8f,3,177484,-15227,-73805,,,,0
0,1401ac8f,20,504,-446,385,630,0,,
0,1401ced7,4,-11293,5119,6141,,,,3
0,1401ced7,16,-11962,5859,4943,-669,740,-1197,3
0,1401ced7,1,-962,38,312,0,0,0,0
0,1401ced7,2,40390,-15936,-2929,,,,3
0,1401ced7,14,2099,-19200,-16950,-38290,-3263,-14020,3
0,1401ced7,15,657,378,471,-449,0,,0
0,1401ced7,9,-960,73,268,,,,0
0,1401ced7,10,-2,-35,43,,,,0
0,1401ced7,11,61,-597,92,794,0,,
0,1401ced7,3,177431,-15269,-73821,,,,0
0,1401ced7,20,503,-446,384,631,0,,
0,1401f11e,4,-11781,4264,6324,,,,3
0,1401f11e,16,-12451,5004,5126,-669,740,-1197,3
0,1401f11e,1,-958,36,306,0,0,0,0
0,1401f11e,15,657,377,472,-448,0,,0
0,1401f11e,9,-960,73,268,,,,0
0,1401f11e,10,1,-36,37,,,,0
0,1401f11e,11,61,-597,92,794,0,,
0,1401f11e,3,177367,-15306,-73835,,,,0
0,1401f11e,20,502,-447,383,632,0,,
0,14021440,4,-12392,3410,6507,,,,3
0,14021440,16,-13061,4150,5310,-669,740,-1197,3
0,14021440,1,-953,23,303,0,0,0,0
0,14021440,2,38290,-17736,-5029,,,,3
0,14021440,14,0,-21000,-19050,-38290,-3263,-14020,3
0,14021440,15,658,377,472,-448,0,,0
0,14021440,9,-960,73,268,,,,0
0,14021440,10,6,-50,34,,,,0
0,14021440,11,61,-597,92,794,0,,
0,14021440,3,177304,-15327,-73835,,,,0
0,14021440,20,501,-448,382,633,0,,
0,140235d9,4,-13185,2983,6263,,,,3
0,140235d9,16,-13854,3723,5065,-669,740,-1197,3
0,140235d9,1,-954,39,300,0,0,0,0
0,140235d9,15,658,376,472,-447,0,,0
0,140235d9,9,-960,73,268,,,,0
0,140235d9,10,5,-34,31,,,,0
0,140235d9,11,60,-597,92,794,0,,
0,140235d9,3,177190,-15350,-73835,,,,0
0,140235d9,20,499,-449,381,634,0,,
0,140257fe,4,-13246,3227,6141,,,,3
0,140257fe,16,-13916,3967,4943,-669,740,-1197,3
0,140257fe,1,-954,23,299,0,0,0,0
0,140257fe,2,37840,-19386,-2329,,,,3
0,140257fe,14,-450,-22650,-16350,-38290,-3263,-14020,3
0,140257fe,15,659,376,473,-446,0,,0
0,140257fe,9,-960,73,268,,,,0
0,140257fe,10,6,-50,30,,,,0
0,140257fe,11,60,-597,91,794,0,,
0,140257fe,3,177138,-15341,-73842,,,,0
0,140257fe,20,498,-451,379,635,0,,
0,14027a40,4,-14223,2677,6385,,,,3
0,14027a40,16,-14892,3417,5187,-669,740,-1197,3
0,14027a40,1,-945,41,300,0,0,0,0
0,14027a40,15,659,375,473,-445,0,,0
0,14027a40,9,-960,73,268,,,,0
0,14027a40,10,14,-31,32,,,,0
0,14027a40,11,59,-597,91,794,0,,
0,14027a40,3,177075,-15352,-73842,,,,0
0,14027a40,20,497,-452,378,636,0,,
0,14029c8e,4,-14345,2555,6324,,,,3
0,14029c8e,16,-15014,3295,5126,-669,740,-1197,3
0,14029c8e,1,-950,15,304,0,0,0,0
0,14029c8e,2,38440,-16836,-2029,,,,3
0,14029c8e,14,149,-20100,-16050,-38290,-3263,-14020,3
0,14029c8e,15,660,375,474,-445,0,,0
0,14029c8e,9,-960,73,268,,,,0
0,14029c8e,10,9,-58,35,,,,0
0,14029c8e,11,59,-597,91,794,0,,
0,14029c8e,3,177064,-15327,-73842,,,,0
0,14029c8e,20,496,-453,376,637,0,,
0,1402c633,4,-13856,2006,5958,,,,3
0,1402c633,16,-14526,2746,4760,-669,740,-1197,3
0,1402c633,1,-951,14,312,0,0,0,0
0,1402c633,15,660,374,474,-444,0,,0
0,1402c633,9,-960,73,268,,,,0
0,1402c633,10,8,-58,44,,,,0
0,1402c633,11,59,-597,90,794,0,,
0,1402c633,3,177064,-15269,-73835,,,,0
0,1402c633,20,495,-454,375,637,0,,
0,1402e123,4,-14894,1335,5592,,,,3
0,1402e123,16,-15563,2075,4394,-669,740,-1197,3
0,1402e123,1,-962,1,298,0,0,0,0
0,1402e123,2,41590,-17136,-2779,,,,3
0,1402e123,14,3299,-20400,-16800,-38290,-3263,-14020,3
0,1402e123,15,661,373,475,-443,0,,0
0,1402e123,9,-960,73,268,,,,0
0,1402e123,10,-2,-71,29,,,,0
0,1402e123,11,59,-597,90,794,0,,
0,1402e123,3,177090,-15210,-73826,,,,0
0,1402e123,20,495,-456,373,638,0,,
0,14030363,4,-15138,297,4981,,,,3
0,14030363,16,-15808,1037,3784,-669,740,-1197,3
0,14030363,1,-965,-1,314,0,0,0,0
0,14030363,15,662,373,475,-443,0,,0
0,14030363,9,-960,72,269,,,,0
0,14030363,10,-5,-74,45,,,,0
0,14030363,11,59,-597,90,794,0,,
0,14030363,3,177131,-15103,-73814,,,,0
0,14030363,20,494,-457,371,638,0,,
0,140325b4,4,-15871,-862,4554,,,,3
0,140325b4,16,-16540,-122,3356,-669,740,-1197,3
0,140325b4,1,-966,10,311,0,0,0,0
0,140325b4,2,38590,-17736,-1579,,,,3
0,140325b4,14,299,-21000,-15600,-38290,-3263,-14020,3
0,140325b4,15,662,372,475,-442,0,,0
0,140325b4,9,-960,72,269,,,,0
0,140325b4,10,-6,-62,41,,,,0
0,140325b4,11,58,-597,89,794,0,,
0,140325b4,3,177187,-15002,-73786,,,,0
0,140325b4,20,493,-459,369,639,0,,
0,140347f5,4,-15871,-2265,4676,,,,3
0,140347f5,16,-16540,-1525,3479,-669,740,-1197,3
0,140347f5,1,-960,-5,323,0,0,0,0
0,140347f5,15,663,371,476,-441,0,,0
0,140347f5,9,-960,71,270,,,,0
0,140347f5,10,0,-77,53,,,,0
0,140347f5,11,58,-597,89,794,0,,
0,140347f5,3,177279,-14865,-73754,,,,0
0,140347f5,20,492,-460,368,640,0,,
0,14036a46,4,-16298,-3120,4249,,,,3
0,14036a46,16,-16967,-2380,3051,-669,740,-1197,3
0,14036a46,1,-964,-9,322,0,0,0,0
0,14036a46,2,39640,-15936,-2629,,,,3
0,14036a46,14,1349,-19200,-16650,-38290,-3263,-14020,3
0,14036a46,15,664,370,476,-441,0,,0
0,14036a46,9,-959,71,271,,,,0
0,14036a46,10,-4,-81,51,,,,0
0,14036a46,11,58,-596,88,795,0,,
0,14036a46,3,177388,-14694,-73702,,,,0
0,14036a46,20,492,-461,366,641,0,,
0,14038f9c,4,-16542,-5012,3639,,,,3
0,14038f9c,16,-17211,-4272,2441,-669,740,-1197,3
0,14038f9c,1,-957,-10,323,0,0,0,0
0,14038f9c,15,664,369,476,-440,0,,0
0,14038f9c,9,-959,70,272,,,,0
0,14038f9c,10,2,-81,51,,,,0
0,14038f9c,11,58,-596,88,795,0,,
0,14038f9c,3,177547,-14486,-73644,,,,0
0,14038f9c,20,492,-462,363,641,0,,
0,1403aed5,4,-18617,-5622,3150,,,,3
0,1403aed5,16,-19287,-4882,1953,-669,740,-1197,3
0,1403aed5,1,-959,-2,314,0,0,0,0
0,1403aed5,2,37840,-17136,-979,,,,3
0,1403aed5,14,-450,-20400,-15000,-38290,-3263,-14020,3
0,1403aed5,15,665,367,477,-440,0,,0
0,1403aed5,9,-959,69,273,,,,0
0,1403aed5,10,0,-72,40,,,,0
0,1403aed5,11,58,-596,87,795,0,,
0,1403aed5,3,177715,-14268,-73586,,,,0
0,1403aed5,20,491,-463,362,642,0,,
0,1403d55f,4,-19777,-6294,2296,,,,3
0,1403d55f,16,-20446,-5554,1098,-669,740,-1197,3
0,1403d55f,1,-945,-20,321,0,0,0,0
0,1403d55f,15,666,366,477,-439,0,,0
0,1403d55f,9,-958,68,275,,,,0
0,1403d55f,10,13,-89,46,,,,0
0,1403d55f,11,58,-595,86,796,0,,
0,1403d55f,3,177897,-13982,-73515,,,,0
0,1403d55f,20,490,-464,359,643,0,,
0,1403f369,4,-18617,-7209,2967,,,,3
0,1403f369,16,-19287,-6469,1770,-669,740,-1197,3
0,1403f369,1,-944,-13,322,0,0,0,0
0,1403f369,2,38286,-20276,-5628,,,,3
0,1403f369,14,0,-23550,-19650,-38286,-3273,-14021,3
0,1403f369,15,667,365,477,-439,0,,0
0,1403f369,9,-958,67,276,,,,0
0,1403f369,10,13,-81,45,,,,0
0,1403f369,11,57,-595,85,796,0,,
0,1403f369,3,178029,-13713,-73441,,,,0
0,1403f369,20,489,-465,357,644,0,,
0,140415ae,4,-17824,-8064,2052,,,,3
0,140415ae,16,-18493,-7324,854,-669,740,-1197,3
0,140415ae,1,-945,-42,322,0,0,0,0
0,140415ae,15,668,363,477,-439,0,,0
0,140415ae,9,-958,66,278,,,,0
0,140415ae,10,12,-108,43,,,,0
0,140415ae,11,57,-594,84,797,0,,
0,140415ae,3,178258,-13411,-73359,,,,0
0,140415ae,20,489,-467,354,645,0,,
0,14043c54,4,-18068,-9101,1869,,,,3
0,14043c54,16,-18737,-8361,671,-669,740,-1197,3
0,14043c54,1,-937,-21,311,0,0,0,0
0,14043c54,2,38286,-17426,-1578,,,,3
0,14043c54,14,0,-20700,-15600,-38290,-3266,-14021,3
0,14043c54,15,669,362,477,-438,0,,0
0,14043c54,9,-957,65,280,,,,0
0,14043c54,10,19,-86,30,,,,0
0,14043c54,11,57,-593,83,798,0,,
0,14043c54,3,178496,-13101,-73266,,,,0
0,14043c54,20,488,-468,352,646,0,,
0,14045a40,4,-19044,-9651,1869,,,,3
0,14045a40,16,-19714,-8911,671,-669,740,-1197,3
0,14045a40,1,-938,-23,301,0,0,0,0
0,14045a40,15,669,360,478,-438,0,,0
0,14045a40,9,-957,64,282,,,,0
0,14045a40,10,18,-88,18,,,,0
0,14045a40,11,57,-593,82,798,0,,
0,14045a40,3,178746,-12797,-73179,,,,0
0,14045a40,20,487,-470,350,646,0,,
0,14047cda,4,-19166,-11360,1930,,,,3
0,14047cda,16,-19836,-10620,732,-669,740,-1197,3
0,14047cda,1,-943,-15,309,0,0,0,0
0,14047cda,2,38890,-16983,-1878,,,,3
0,14047cda,14,599,-20250,-15900,-38290,-3266,-14021,3
0,14047cda,15,670,359,478,-438,0,,0
0,14047cda,9,-956,62,284,,,,0
0,14047cda,10,13,-78,24,,,,0
0,14047cda,11,57,-592,82,799,0,,
0,14047cda,3,178993,-12486,-73083,,,,0
0,14047cda,20,486,-471,349,647,0,,
0,14049ed2,4,-20326,-12763,1625,,,,3
0,14049ed2,16,-20996,-12023,427,-669,740,-1197,3
0,14049ed2,1,-944,-12,312,0,0,0,0
0,14049ed2,15,671,357,478,-437,0,,0
0,14049ed2,9,-956,61,286,,,,0
0,14049ed2,10,11,-74,26,,,,0
0,14049ed2,11,57,-591,81,799,0,,
0,14049ed2,3,179239,-12164,-72964,,,,0
0,14049ed2,20,485,-472,348,648,0,,
0,1404c11e,4,-21242,-14839,1808,,,,3
0,1404c11e,16,-21911,-14099,610,-669,740,-1197,3
0,1404c11e,1,-957,-31,324,0,0,0,0
0,1404c11e,2,38890,-18483,-3228,,,,3
0,1404c11e,14,599,-21750,-17250,-38290,-3266,-14021,3
0,1404c11e,15,672,356,478,-437,0,,0
0,1404c11e,9,-955,60,288,,,,0
0,1404c11e,10,-2,-91,35,,,,0
0,1404c11e,11,57,-590,80,800,0,,
0,1404c11e,3,179493,-11806,-72834,,,,0
0,1404c11e,20,484,-473,346,649,0,,
0,1404e364,4,-21669,-16548,1258,,,,3
0,1404e364,16,-22338,-15808,61,-669,740,-1197,3
0,1404e364,1,-974,-23,325,0,0,0,0
0,1404e364,15,674,354,478,-437,0,,0
0,1404e364,9,-954,59,291,,,,0
0,1404e364,10,-19,-82,33,,,,0
0,1404e364,11,57,-589,79,801,0,,
0,1404e364,3,179755,-11442,-72686,,,,0
0,1404e364,20,483,-474,344,650,0,,
0,140505ae,4,-21486,-18074,1136,,,,3
0,140505ae,16,-22155,-17333,-61,-669,740,-1197,3
0,140505ae,1,-995,-33,311,0,0,0,0
0,140505ae,2,37690,-17733,-3528,,,,3
0,140505ae,14,-600,-21000,-17550,-38290,-3266,-14021,3
0,140505ae,15,675,352,478,-437,0,,0
0,140505ae,9,-953,57,294,,,,0
0,140505ae,10,-41,-90,16,,,,0
0,140505ae,11,57,-588,77,802,0,,
0,140505ae,3,180020,-11057,-72532,,,,0
0,140505ae,20,482,-475,342,650,0,,
0,140527f4,4,-21547,-20210,892,,,,3
0,140527f4,16,-22216,-19470,-305,-669,740,-1197,3
0,140527f4,1,-1010,-23,330,0,0,0,0
0,140527f4,15,676,350,477,-437,0,,0
0,140527f4,9,-953,56,297,,,,0
0,140527f4,10,-57,-79,32,,,,0
0,140527f4,11,56,-587,76,803,0,,
0,140527f4,3,180296,-10660,-72366,,,,0
0,140527f4,20,481,-477,341,651,0,,
0,14054a43,4,-22157,-22834,-389,,,,3
0,14054a43,16,-22827,-22094,-1586,-669,740,-1197,3
0,14054a43,1,-1042,-29,335,0,0,0,0
0,14054a43,2,38740,-17883,-2328,,,,3
0,14054a43,14,449,-21150,-16350,-38290,-3266,-14021,3
0,14054a43,15,677,348,477,-437,0,,0
0,14054a43,9,-951,54,301,,,,0
0,14054a43,10,-90,-84,34,,,,0
0,14054a43,11,56,-586,75,804,0,,
0,14054a43,3,180635,-10214,-72182,,,,0
0,14054a43,20,480,-478,339,651,0,,
0,14056c5c,4,-22462,-24787,-694,,,,3
0,14056c5c,16,-23132,-24047,-1892,-669,740,-1197,3
0,14056c5c,1,-1095,3,371,0,0,0,0
0,14056c5c,15,679,346,477,-437,0,,0
0,14056c5c,9,-950,53,304,,,,0
0,14056c5c,10,-144,-49,66,,,,0
0,14056c5c,11,56,-584,74,805,0,,
